fid_1,DN,AREA,MEAN,Shape_Leng,Shape_Area,Usable_SR_,Elec_prod_,geometry
94,1,240.00000000000,1543.03031413000,0.00091695490,0.00000002324,370.32727539100,66.39227393210,"MULTIPOLYGON (((86.440070904548691 23.816399193468044, 86.440071598825284 23.816251169555869, 86.440149575442604 23.816251511298276, 86.440149344316865 23.81629184769065, 86.440188332625496 23.816292018561853, 86.440188177942105 23.816327823270456, 86.44"
96,1,128.00000000000,1548.65882874000,0.00061471122,0.00000001433,198.22833007900,35.53837501650,"MULTIPOLYGON (((86.44077863322741 23.816146121546296, 86.440778942594193 23.816074420398252, 86.440817930003504 23.816074591269398, 86.440818084686896 23.816038694829956, 86.440978898757237 23.816039308167603, 86.440978744073846 23.816075112876206, 86.44"
97,1,1568.00000000000,1447.61672600000,0.00346560481,0.00000023687,2269.86302637000,406.94104336700,"MULTIPOLYGON (((86.439286191204815 23.816432194989829, 86.439247201996807 23.816432024118683, 86.439248128298516 23.816212298159087, 86.439365095023163 23.81621281167196, 86.439365404389946 23.816141019692338, 86.439326415181995 23.816140848821192, 86.43"
98,1,128.00000000000,1532.16516113000,0.00060514045,0.00000001539,196.11714062500,35.15988097120,"MULTIPOLYGON (((86.443844211641135 23.816085534220065, 86.443844521007918 23.816013743139763, 86.44388350571927 23.816013912212327, 86.443883660402662 23.815978016672204, 86.444000616335416 23.815978434856959, 86.444000461652024 23.816014331296401, 86.44"
99,1,176.00000000000,1496.87452282000,0.00089833213,0.00000001818,263.44991601600,47.23130094340,"MULTIPOLYGON (((86.441368309699783 23.816148337475852, 86.441368619066566 23.81607654639555, 86.441524567804606 23.816077137250147, 86.441524722487998 23.816041241709968, 86.441485735078686 23.816041161670341, 86.441485888862758 23.816005266130162, 86.44"
101,1,304.00000000000,1431.24902986000,0.00087332898,0.00000002797,435.09970507700,78.00467512630,"MULTIPOLYGON (((86.441646084199476 23.816149279965373, 86.441647628335431 23.815790593461145, 86.441725602254792 23.815790934304232, 86.441724058118837 23.816149620808403, 86.441646084199476 23.816149279965373)))"
102,1,144.00000000000,1521.20354546000,0.00060851370,0.00000001433,219.05331054600,39.27187751470,"MULTIPOLYGON (((86.443489404812226 23.815869062906984, 86.443489714179009 23.815797270927362, 86.44356768540041 23.815797610871073, 86.443567530717019 23.815833416479052, 86.443650365472024 23.815833777107173, 86.443650057004561 23.815905478255274, 86.44"
103,1,32.00000000000,1525.22485352000,0.00052074316,0.00000001119,48.80719531260,8.75015397565,"MULTIPOLYGON (((86.439132860393272 23.815817385164223, 86.439133168860735 23.815745684016179, 86.439211147276694 23.815745934927008, 86.439210837909911 23.81581763607511, 86.439249827117862 23.815817806946256, 86.439249518650399 23.815889508094358, 86.43"
107,1,464.00000000000,1572.28921404000,0.00130693815,0.00000005595,729.54219531500,130.79232477600,"MULTIPOLYGON (((86.441057799877626 23.815824364802666, 86.4410582639278 23.815716768114385, 86.441526111940561 23.815718450745976, 86.44152595725717 23.815754346286099, 86.44160393117653 23.815754596297609, 86.441603622709067 23.81582638827723, 86.441057"
108,1,432.00000000000,1549.80325883000,0.00144415873,0.00000005034,669.51500781500,120.03065060100,"MULTIPOLYGON (((86.439483605883765 23.815854547849142, 86.439483760567157 23.815818652309019, 86.439522748875845 23.815818823180223, 86.439522903559237 23.815782926740724, 86.439683722126119 23.815783540977691, 86.439684185276974 23.815675944289467, 86.4"
109,1,448.00000000000,1584.70610700000,0.00201206335,0.00000008565,709.94833593600,127.27953766700,"MULTIPOLYGON (((86.441370934820839 23.815534119404163, 86.441371397971693 23.815426522715882, 86.441488360199742 23.815426942699276, 86.44148820551635 23.815462748307255, 86.441688004298044 23.815463530717409, 86.441688158981435 23.815427634277967, 86.44"
110,1,2352.00000000000,1455.23538893000,0.00589732133,0.00000032756,3422.71363476000,613.62410044000,"MULTIPOLYGON (((86.440072989177168 23.815928379491197, 86.440073606112094 23.815784887262794, 86.440112594420782 23.815785058133997, 86.440112826445841 23.815713355187256, 86.440073915478877 23.815713186114692, 86.44007422394634 23.8156369523835, 86.4401"
111,1,176.00000000000,1576.10938610000,0.00081410068,0.00000001958,277.39525195400,49.73142077020,"MULTIPOLYGON (((86.438978370355585 23.815489560694743, 86.438978679722368 23.815417768715122, 86.439017668930319 23.815417940485588, 86.439017822714391 23.815382044046146, 86.439056811922399 23.815382214917349, 86.439056503454935 23.815453916065451, 86.4"
112,1,672.00000000000,1537.08194115000,0.00182151242,0.00000011503,1032.91906445000,185.18172987500,"MULTIPOLYGON (((86.442510199586081 23.815793724900516, 86.442511125887791 23.815574088873177, 86.442862002679362 23.815575347924039, 86.442862465830217 23.815467750336438, 86.442823479320168 23.815467580364611, 86.442823788686951 23.81539587921651, 86.44"
